Time,Open,High,Low,Close,Volume
20210813090000,421.75,421.75,421.75,421.75,1315
20210813090000,421.8,421.8,421.8,421.8,1
20210813090000,421.8,421.8,421.8,421.8,1
20210813090000,421.75,421.75,421.75,421.75,1
20210813090000,421.75,421.75,421.75,421.75,1
20210813090000,421.75,421.75,421.75,421.75,1
20210813090000,421.75,421.75,421.75,421.75,1
20210813090000,421.75,421.75,421.75,421.75,8
20210813090000,421.7,421.7,421.7,421.7,12
20210813090000,421.7,421.7,421.7,421.7,15
20210813090000,421.65,421.65,421.65,421.65,5
20210813090000,421.8,421.8,421.8,421.8,7
20210813090000,421.8,421.8,421.8,421.8,5
20210813090000,421.75,421.75,421.75,421.75,4
20210813090000,421.7,421.7,421.7,421.7,1
20210813090000,421.65,421.65,421.65,421.65,19
20210813090000,421.6,421.6,421.6,421.6,18
20210813090001,421.75,421.75,421.75,421.75,1
20210813090001,421.55,421.55,421.55,421.55,1
20210813090001,421.75,421.75,421.75,421.75,3
20210813090001,421.8,421.8,421.8,421.8,4
20210813090001,421.75,421.75,421.75,421.75,1
20210813090001,421.8,421.8,421.8,421.8,1
20210813090001,421.6,421.6,421.6,421.6,1
20210813090001,421.7,421.7,421.7,421.7,1
20210813090001,421.7,421.7,421.7,421.7,2
20210813090001,421.75,421.75,421.75,421.75,1
20210813090001,421.7,421.7,421.7,421.7,1
20210813090001,421.7,421.7,421.7,421.7,5
20210813090001,421.65,421.65,421.65,421.65,4
20210813090001,421.6,421.6,421.6,421.6,4
20210813090001,421.55,421.55,421.55,421.55,8
20210813090001,421.55,421.55,421.55,421.55,4
20210813090001,421.55,421.55,421.55,421.55,2
20210813090001,421.5,421.5,421.5,421.5,1
20210813090001,421.55,421.55,421.55,421.55,1
20210813090001,421.55,421.55,421.55,421.55,43
20210813090001,421.55,421.55,421.55,421.55,2
20210813090001,421.55,421.55,421.55,421.55,3
20210813090001,421.55,421.55,421.55,421.55,1
20210813090001,421.6,421.6,421.6,421.6,3
20210813090001,421.65,421.65,421.65,421.65,1
20210813090001,421.65,421.65,421.65,421.65,1
20210813090001,421.65,421.65,421.65,421.65,2
20210813090001,421.6,421.6,421.6,421.6,3
20210813090001,421.65,421.65,421.65,421.65,1
20210813090001,421.6,421.6,421.6,421.6,1
20210813090001,421.6,421.6,421.6,421.6,1
20210813090001,421.6,421.6,421.6,421.6,1
20210813090001,421.55,421.55,421.55,421.55,1
20210813090001,421.6,421.6,421.6,421.6,1
20210813090001,421.6,421.6,421.6,421.6,2
20210813090001,421.6,421.6,421.6,421.6,1
20210813090001,421.55,421.55,421.55,421.55,2
20210813090001,421.5,421.5,421.5,421.5,5
20210813090001,421.55,421.55,421.55,421.55,1
20210813090001,421.6,421.6,421.6,421.6,1
20210813090002,421.6,421.6,421.6,421.6,1
20210813090002,421.55,421.55,421.55,421.55,1
20210813090002,421.6,421.6,421.6,421.6,1
20210813090002,421.6,421.6,421.6,421.6,1
20210813090002,421.6,421.6,421.6,421.6,1
20210813090002,421.6,421.6,421.6,421.6,1
20210813090002,421.65,421.65,421.65,421.65,1
20210813090002,421.6,421.6,421.6,421.6,1
20210813090002,421.65,421.65,421.65,421.65,1
20210813090002,421.65,421.65,421.65,421.65,2
20210813090002,421.65,421.65,421.65,421.65,1
20210813090002,421.65,421.65,421.65,421.65,1
20210813090002,421.7,421.7,421.7,421.7,5
20210813090002,421.75,421.75,421.75,421.75,1
20210813090002,421.7,421.7,421.7,421.7,2
20210813090002,421.75,421.75,421.75,421.75,1
20210813090002,421.8,421.8,421.8,421.8,5
20210813090002,421.8,421.8,421.8,421.8,2
20210813090002,421.85,421.85,421.85,421.85,1
20210813090002,421.8,421.8,421.8,421.8,1
20210813090002,421.75,421.75,421.75,421.75,1
20210813090002,421.75,421.75,421.75,421.75,1
20210813090002,421.75,421.75,421.75,421.75,2
20210813090002,421.7,421.7,421.7,421.7,6
20210813090002,421.8,421.8,421.8,421.8,1
20210813090002,421.8,421.8,421.8,421.8,1
20210813090002,421.75,421.75,421.75,421.75,1
20210813090003,421.75,421.75,421.75,421.75,1
20210813090003,421.75,421.75,421.75,421.75,1
20210813090003,421.85,421.85,421.85,421.85,4
20210813090003,421.9,421.9,421.9,421.9,1
20210813090003,421.85,421.85,421.85,421.85,1
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,2
20210813090003,421.85,421.85,421.85,421.85,3
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.85,421.85,421.85,421.85,2
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,2
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.85,421.85,421.85,421.85,2
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.8,421.8,421.8,421.8,6
20210813090003,421.85,421.85,421.85,421.85,2
20210813090003,421.9,421.9,421.9,421.9,8
20210813090003,421.95,421.95,421.95,421.95,10
20210813090003,421.85,421.85,421.85,421.85,3
20210813090003,421.8,421.8,421.8,421.8,1
20210813090003,421.85,421.85,421.85,421.85,2
20210813090003,421.9,421.9,421.9,421.9,1
20210813090004,421.85,421.85,421.85,421.85,1
20210813090004,421.85,421.85,421.85,421.85,1
20210813090004,421.8,421.8,421.8,421.8,1
20210813090004,421.85,421.85,421.85,421.85,1
